title,url,price,email,posting_id,location,date,housing
"Lakewood-Fantastic, updated, sparkling clean 3 bedroom up!",http://cleveland.craigslist.org/apa/4956221645.html,$1250,pdfbz-4956221645@hous.craigslist.org,4956221645,,2015-03-30 15:46,/ 3br - 1300ft
$774.00 2 BED. 2 BATH. READY FOR APRIL MOVE IN. WILL NOT LAST. !!!!!,http://cleveland.craigslist.org/apa/4956311603.html,$774,v4kcr-4956311603@hous.craigslist.org,4956311603, (NORTH OLMSTED),2015-03-30 15:46,/ 2br - 970ft
WE NEED YOU MOVE IN TODAY!,http://cleveland.craigslist.org/apa/4952048719.html,$700,,4952048719, (LOGANBERRY),2015-03-30 15:48,/ 1br - 850ft
"Parma & Parma Heights Rentals! & Surrounding!3 bedrooms! $1,000-$1,500",http://cleveland.craigslist.org/apa/4929148850.html,$1000,fxvs3-4929148850@hous.craigslist.org,4929148850," (Parma Heights, Ohio)",2015-03-30 15:51,/ 3br - 1000ft
Furnished Suite in House - NO UTILITIES!!,http://cleveland.craigslist.org/apa/4928844669.html,$700,rzfjh-4928844669@hous.craigslist.org,4928844669," (Parma, OH)",2015-03-30 15:54,/ 1br - 1100ft
Apartment For Rent. All Utilities Included!,http://cleveland.craigslist.org/apa/4956165471.html,$1155,w75cn-4956165471@hous.craigslist.org,4956165471, (nort olmsted),2015-03-30 15:56,/ 1br - 500ft
E 232nd/Gay St. - Euclid Newly Renovated 3 bedroom Home! Must See!,http://cleveland.craigslist.org/apa/4938059297.html,$900,fbqcn-4938059297@hous.craigslist.org,4938059297," (23216 Gay Street, Euclid, OH)",2015-03-30 15:58,/ 3br - 1100ft
E 117th/MLK - 2 bed 1 bath upstairs apartment,http://cleveland.craigslist.org/apa/4926080799.html,$450,pc5jp-4926080799@hous.craigslist.org,4926080799," (3692 East 117th Street, Cleveland, OH)",2015-03-30 15:58,/ 2br - 900ft
South Euclid Charming 3 bed 1 bath Home on Felton!,http://cleveland.craigslist.org/apa/4927427366.html,$975,pv9z8-4927427366@hous.craigslist.org,4927427366," (1490 Felton Road, South Euclid, OH)",2015-03-30 15:58,/ 3br - 1050ft
Nice apartments for rent!,http://cleveland.craigslist.org/apa/4956279671.html,$579,hkzs4-4956279671@hous.craigslist.org,4956279671,,2015-03-30 15:59,/ 2br - 900ft
Centrally Located Light-Filled Duplex,http://cleveland.craigslist.org/apa/4956309131.html,$525,vpfcg-4956309131@hous.craigslist.org,4956309131," (4476 West 150th Street, Cleveland, OH)",2015-03-30 16:05,/ 2br - 796ft
"2 BR (up) University Heights near JCU,CWRU,CCF,UH,SHOPPING",http://cleveland.craigslist.org/apa/4940834866.html,$785,p2t3c-4940834866@hous.craigslist.org,4940834866, (UNIVERSITY HEIGHTS),2015-03-30 16:06,/ 2br - 1500ft
"Open today! Beautiful, very well maintained apartment w/huge balcony!",http://cleveland.craigslist.org/apa/4956337175.html,$640,3b5xp-4956337175@hous.craigslist.org,4956337175, (Elyria),2015-03-30 16:06,/ 2br - 860ft
17454 Shaw Avenue in Lakewood for Rent - Top Level Unit,http://cleveland.craigslist.org/apa/4956307165.html,$825,77gmt-4956307165@hous.craigslist.org,4956307165," (17454 Shaw Avenue, Lakewood, OH)",2015-03-30 16:09,/ 2br - 3400ft
2Bdrm/2Bath Stoney Run (Brecksville Schools),http://cleveland.craigslist.org/apa/4956382802.html,$1100,xppfs-4956382802@hous.craigslist.org,4956382802, (Broadview Hts - 2007 Stoney Run),2015-03-30 16:11,/ 2br - 1000ft
Studio Condo @ Edgewater Towers,http://cleveland.craigslist.org/apa/4952198885.html,$575,,4952198885, (Lakewood),2015-03-30 16:12,/ 1br - 
2 BEDROOM DOWN 530.00 WITH GARAGE,http://cleveland.craigslist.org/apa/4949872841.html,$530,hxrwp-4949872841@hous.craigslist.org,4949872841, (E 57),2015-03-30 16:13,/ 2br - 800ft
Cute 2 Bed 1 Bath Ranch Home for Rent,http://cleveland.craigslist.org/apa/4951366070.html,$825,8txbm-4951366070@hous.craigslist.org,4951366070," (Garfield Hts, Ohio)",2015-03-30 16:16,/ 2br - 736ft
Cute 2 Bed 1 Bath Ranch Home for Rent,http://cleveland.craigslist.org/apa/4945219182.html,$825,bxkjp-4945219182@hous.craigslist.org,4945219182," (Garfield Heights, Ohio)",2015-03-30 16:16,/ 2br - 736ft
33973 Gail Dr,http://cleveland.craigslist.org/apa/4944346283.html,$1400,4w7xs-4944346283@hous.craigslist.org,4944346283, (North ridgeville),2015-03-30 16:16,/ 4br - 2000ft
118 Kenwood St,http://cleveland.craigslist.org/apa/4944352931.html,$700,nsgvj-4944352931@hous.craigslist.org,4944352931, (Elyria),2015-03-30 16:16,/ 2br - 1100ft
37010 Fairfield Ln,http://cleveland.craigslist.org/apa/4944160752.html,$1295,cptdx-4944160752@hous.craigslist.org,4944160752, (North ridgeville),2015-03-30 16:16,/ 2br - 1750ft
Apartments for rent!,http://cleveland.craigslist.org/apa/4940356427.html,$674,g9tpn-4940356427@hous.craigslist.org,4940356427, (elyria),2015-03-30 16:16,/ 3br - 1200ft
Now PRE-LEASING at THE SHOREWAY for the Summer of 2015!,http://cleveland.craigslist.org/apa/4947910113.html,$2000,wf7sm-4947910113@hous.craigslist.org,4947910113, (Cleveland Detroit Shoreway Neighborhood),2015-03-30 16:18,/ 2br - 1487ft
"Great condition & great location, spacious, beautiful 2nd floor apt.",http://cleveland.craigslist.org/apa/4956382919.html,$530,zmzkt-4956382919@hous.craigslist.org,4956382919, (Lorain),2015-03-30 16:20,/ 1br - 575ft
Garfield Hts Split Level Home - 3 bed 1.5 bath home! Must See!,http://cleveland.craigslist.org/apa/4917562837.html,$900,rwcbd-4917562837@hous.craigslist.org,4917562837," (12517 Park Knoll, Garfield Heights, OH)",2015-03-30 16:21,/ 3br - 1200ft
Great location across from new shopping center Liberty Circle!,http://cleveland.craigslist.org/apa/4956379197.html,$520,qjpjk-4956379197@hous.craigslist.org,4956379197, (Lorain),2015-03-30 16:25,/ 1br - 575ft
SUITE AVAILABLE!!,http://cleveland.craigslist.org/apa/4956407446.html,$575,4r7tp-4956407446@hous.craigslist.org,4956407446, (cleveland),2015-03-30 16:25,/ 1br - 
"Available NOW, 2Bedroom 2Bath with Balcony!",http://cleveland.craigslist.org/apa/4956392533.html,$1075,3httw-4956392533@hous.craigslist.org,4956392533," (Streetsboro, Hudson, Stow, Aurora)",2015-03-30 16:26,/ 2br - 1169ft
Euclid/Brick House,http://cleveland.craigslist.org/apa/4951378168.html,$900,,4951378168," (Euclid, Ohio)",2015-03-30 16:27,/ 3br - 
GREAT 2 Bedroom MUST SEE! Better than the rest.,http://cleveland.craigslist.org/apa/4918865799.html,$545,zpmgn-4918865799@hous.craigslist.org,4918865799, (Historic Slavic Village - East 57th Street),2015-03-30 16:30,/ 2br - 
2BR/2BA APARTMENT WITH ON-SITE POOL & GYM,http://cleveland.craigslist.org/apa/4956419101.html,$897,sftqd-4956419101@hous.craigslist.org,4956419101," (North Royalton, OH)",2015-03-30 16:32,/ 2br - 938ft
LUXURY 1 BR CONDO IN GOLD COAST CARLYLE BLDG,http://cleveland.craigslist.org/apa/4952864967.html,$1200,dsvbx-4952864967@hous.craigslist.org,4952864967, (LAKEWOOD),2015-03-30 16:37,/ 1br - 800ft
OF COURSE YOUR FOUR LEGGED FRIENDS ARE WELCOMED AT...,http://cleveland.craigslist.org/apa/4956428820.html,$725,pqtbq-4956428820@hous.craigslist.org,4956428820,,2015-03-30 16:37,/ 2br - 1000ft
3 bed 1 bath Collinwood Apartment (Down of 2 family) Renovated!,http://cleveland.craigslist.org/apa/4929149854.html,$500,hdffq-4929149854@hous.craigslist.org,4929149854," (965 Stevenson, Cleveland, OH)",2015-03-30 16:42,/ 3br - 900ft
Charming 4 bed 1.5 bath Parma Bungalow Home with all appliances!,http://cleveland.craigslist.org/apa/4927372194.html,$1000,hk6mc-4927372194@hous.craigslist.org,4927372194," (9101 Fernhill Ave, Parma, Ohio)",2015-03-30 16:43,/ 4br - 1100ft
$1000 OFF RENT 2 CAR ATTACHED GARAGE,http://cleveland.craigslist.org/apa/4956410024.html,$1065,hgzm5-4956410024@hous.craigslist.org,4956410024, (Brunswick),2015-03-30 16:43,/ 2br - 1200ft
2BR/2BA APARTMENT HOME IN NORTH OLMSTEAD WITH LAUNDRY APPLIANCES!,http://cleveland.craigslist.org/apa/4956439986.html,$1369,dxgwp-4956439986@hous.craigslist.org,4956439986, (North Olmsted),2015-03-30 16:44,/ 2br - 1436ft
Special $599 Move you in (Sec. Dep. + First month rent = $599),http://cleveland.craigslist.org/apa/4917264518.html,$550,qhnbt-4917264518@hous.craigslist.org,4917264518, (LAKEWOOD),2015-03-30 16:47,/ 1br - 
